"","ID","Entrez","Symbol","Name"
"23022","8091037","NA","NA","NA"
"23023","8091039","389151","PRR23B","proline rich 23B"
"23024","8091043","389152","PRR23C","proline rich 23C"
"23025","8091048","9276","COPB2","coatomer protein complex subunit beta 2"
"23026","8091071","5948","RBP2","retinol binding protein 2"
"23027","8091078","5947","RBP1","retinol binding protein 1"
"23028","8091087","349565","NMNAT3","nicotinamide nucleotide adenylyltransferase 3"
"23029","8091095","NA","NA","NA"
"23030","8091097","NA","NA","NA"
"23031","8091099","NA","NA","NA"
"23032","8091101","NA","NA","NA"
"23033","8091103","7029","TFDP2","transcription factor Dp-2"
"23034","8091118","NA","NA","NA"
"23035","8091120","256356","GK5","glycerol kinase 5"
"23036","8091141","54464","XRN1","5'-3' exoribonuclease 1"
"23037","8091186","NA","NA","NA"
"23038","8091188","NA","NA","NA"
"23039","8091190","545","ATR","ATR serine/threonine kinase"
"23040","8091239","NA","NA","NA"
"23041","8091241","NA","NA","NA"
"23042","8091243","26577","PCOLCE2","procollagen C-endopeptidase enhancer 2"
"23043","8091255","344838","PAQR9","progestin and adipoQ receptor family member 9"
"23044","8091260","285195","SLC9A9","solute carrier family 9 member A9"
"23045","8091279","NA","NA","NA"
"23046","8091281","NA","NA","NA"
"23047","8091283","5352","PLOD2","procollagen-lysine,2-oxoglutarate 5-dioxygenase 2"
"23048","8091306","57088","PLSCR4","phospholipid scramblase 4"
"23049","8091318","57047","PLSCR2","phospholipid scramblase 2"
"23050","8091327","5359","PLSCR1","phospholipid scramblase 1"
"23051","8091340","NA","NA","NA"
"23052","8091342","84107","ZIC4","Zic family member 4"
"23053","8091352","NA","NA","NA"
"23054","8091354","6596","HLTF","helicase like transcription factor"
"23055","8091385","1356","CP","ceruloplasmin"
"23056","8091402","116441","TM4SF18","transmembrane 4 L six family member 18"
"23057","8091411","4071","TM4SF1","transmembrane 4 L six family member 1"
"23058","8091422","25937","WWTR1","WW domain containing transcription regulator 1"
"23059","8091432","51122","COMMD2","COMM domain containing 2"
"23060","8091444","NA","NA","NA"
"23061","8091446","5217","PFN2","profilin 2"
"23062","8091452","NA","NA","NA"
"23063","8091456","NA","NA","NA"
"23064","8091458","27230","SERP1","stress associated endoplasmic reticulum protein 1"
"23065","8091469","131831","ERICH6","glutamate rich 6"
"23066","8091485","6478","SIAH2","siah E3 ubiquitin protein ligase 2"
"23067","8091491","7401","CLRN1","clarin 1"
"23068","8091503","29909","GPR171","G protein-coupled receptor 171"
"23069","8091511","9934","P2RY14","purinergic receptor P2Y14"
"23070","8091515","53836","GPR87","G protein-coupled receptor 87"
"23071","8091523","53829","P2RY13","purinergic receptor P2Y13"
"23072","8091530","64805","P2RY12","purinergic receptor P2Y12"
"23073","8091537","285313","IGSF10","immunoglobulin superfamily member 10"
"23074","8091546","645843","TMEM14EP","transmembrane protein 14E, pseudogene"
"23075","8091550","57536","KIAA1328","KIAA1328"
"23076","8091552","NA","NA","NA"
"23077","8091554","NA","NA","NA"
"23078","8091556","NA","NA","NA"
"23079","8091558","NA","NA","NA"
"23080","8091560","NA","NA","NA"
"23081","8091562","170506","DHX36","DEAH-box helicase 36"
"23082","8091588","344758","GPR149","G protein-coupled receptor 149"
"23083","8091595","NA","NA","NA"
"23084","8091600","23007","PLCH1","phospholipase C eta 1"
"23085","8091627","NA","NA","NA"
"23086","8091629","285315","C3orf33","chromosome 3 open reading frame 33"
"23087","8091637","9197","SLC33A1","solute carrier family 33 member 1"
"23088","8091648","6747","SSR3","signal sequence receptor subunit 3"
"23089","8091656","196074","METTL15","methyltransferase like 15"
"23090","8091658","57018","CCNL1","cyclin L1"
"23091","8091676","NA","NA","NA"
"23092","8091678","79674","VEPH1","ventricular zone expressed PH domain containing 1"
"23093","8091696","NA","NA","NA"
"23094","8091698","6474","SHOX2","short stature homeobox 2"
"23095","8091712","NA","NA","NA"
"23096","8091715","56925","LXN","latexin"
"23097","8091723","5918","RARRES1","retinoic acid receptor responder 1"
"23098","8091731","NA","NA","NA"
"23099","8091733","NA","NA","NA"
"23100","8091735","NA","NA","NA"
"23101","8091737","57560","IFT80","intraflagellar transport 80"
"23102","8091757","286827","TRIM59","tripartite motif containing 59"
"23103","8091764","3840","KPNA4","karyopherin subunit alpha 4"
"23104","8091778","677767","SCARNA7","small Cajal body-specific RNA 7"
"23105","8091780","8706","B3GALNT1","beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)"
"23106","8091799","165679","SPTSSB","serine palmitoyltransferase small subunit B"
"23107","8091806","NA","NA","NA"
"23108","8091809","NA","NA","NA"
"23109","8091811","6476","SI","sucrase-isomaltase"
"23110","8091861","NA","NA","NA"
"23111","8091863","22865","SLITRK3","SLIT and NTRK like family member 3"
"23112","8091867","590","BCHE","butyrylcholinesterase"
"23113","8091875","NA","NA","NA"
"23114","8091877","NA","NA","NA"
"23115","8091879","NA","NA","NA"
"23116","8091881","NA","NA","NA"
"23117","8091883","NA","NA","NA"
"23118","8091885","NA","NA","NA"
"23119","8091887","79740","ZBBX","zinc finger B-box domain containing"
"23120","8091910","5276","SERPINI2","serpin family I member 2"
"23121","8091922","151790","WDR49","WD repeat domain 49"
"23122","8091941","11235","PDCD10","programmed cell death 10"
"23123","8091954","27333","GOLIM4","golgi integral membrane protein 4"
"23124","8091972","2122","MECOM","MDS1 and EVI1 complex locus"
"23125","8091991","2122","MECOM","MDS1 and EVI1 complex locus"
"23126","8091998","NA","NA","NA"
"23127","8092000","7012","TERC","telomerase RNA component"
"23128","8092002","84517","ACTRT3","actin related protein T3"
"23129","8092009","151827","LRRC34","leucine rich repeat containing 34"
"23130","8092021","79782","LRRC31","leucine rich repeat containing 31"
"23131","8092035","80012","PHC3","polyhomeotic homolog 3"
"23132","8092053","57709","SLC7A14","solute carrier family 7 member 14"
"23133","8092055","57709","SLC7A14","solute carrier family 7 member 14"
"23134","8092065","NA","NA","NA"
"23135","8092067","200916","RPL22L1","ribosomal protein L22 like 1"
"23136","8092073","56648","EIF5A2","eukaryotic translation initiation factor 5A2"
"23137","8092081","NA","NA","NA"
"23138","8092083","6514","SLC2A2","solute carrier family 2 member 2"
"23139","8092095","23043","TNIK","TRAF2 and NCK interacting kinase"
"23140","8092132","NA","NA","NA"
"23141","8092134","5337","PLD1","phospholipase D1"
"23142","8092162","NA","NA","NA"
"23143","8092165","2693","GHSR","growth hormone secretagogue receptor"
"23144","8092169","8743","TNFSF10","TNF superfamily member 10"
"23145","8092177","57552","NCEH1","neutral cholesterol ester hydrolase 1"
"23146","8092183","NA","NA","NA"
"23147","8092185","NA","NA","NA"
"23148","8092187","83893","SPATA16","spermatogenesis associated 16"
"23149","8092199","NA","NA","NA"
"23150","8092201","79718","TBL1XR1","transducin beta like 1 X-linked receptor 1"
"23151","8092218","NA","NA","NA"
"23152","8092220","NA","NA","NA"
"23153","8092222","NA","NA","NA"
"23154","8092224","NA","NA","NA"
"23155","8092226","NA","NA","NA"
"23156","8092228","NA","NA","NA"
"23157","8092230","64393","ZMAT3","zinc finger matrin-type 3"
"23158","8092239","NA","NA","NA"
"23159","8092241","27094","KCNMB3","potassium calcium-activated channel subfamily M regulatory beta subunit 3"
"23160","8092251","59345","GNB4","G protein subunit beta 4"
"23161","8092265","57129","MRPL47","mitochondrial ribosomal protein L47"
"23162","8092275","NA","NA","NA"
"23163","8092277","51555","PEX5L","peroxisomal biogenesis factor 5 like"
"23164","8092295","NA","NA","NA"
"23165","8092312","NA","NA","NA"
"23166","8092314","131118","DNAJC19","DnaJ heat shock protein family (Hsp40) member C19"
"23167","8092321","54165","DCUN1D1","defective in cullin neddylation 1 domain containing 1"
"23168","8092328","56922","MCCC1","methylcrotonoyl-CoA carboxylase 1"
"23169","8092348","27074","LAMP3","lysosomal associated membrane protein 3"
"23170","8092358","23101","MCF2L2","MCF.2 cell line derived transforming sequence-like 2"
"23171","8092390","NA","NA","NA"
"23172","8092392","89857","KLHL6","kelch like family member 6"
"23173","8092404","79929","MAP6D1","MAP6 domain containing 1"
"23174","8092409","55486","PARL","presenilin associated rhomboid like"
"23175","8092418","10057","ABCC5","ATP binding cassette subfamily C member 5"
"23176","8092455","NA","NA","NA"
"23177","8092457","10195","ALG3","ALG3 alpha-1,3- mannosyltransferase"
"23178","8092468","94032","CAMK2N2","calcium/calmodulin dependent protein kinase II inhibitor 2"
"23179","8092473","1181","CLCN2","chloride voltage-gated channel 2"
"23180","8092501","7066","THPO","thrombopoietin"
"23181","8092514","64110","MAGEF1","MAGE family member F1"
"23182","8092520","285382","C3orf70","chromosome 3 open reading frame 70"
"23183","8092523","1962","EHHADH","enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase"
"23184","8092532","NA","NA","NA"
"23185","8092534","90407","TMEM41A","transmembrane protein 41A"
"23186","8092541","200879","LIPH","lipase H"
"23187","8092552","10644","IGF2BP2","insulin like growth factor 2 mRNA binding protein 2"
"23188","8092564","6434","TRA2B","transformer 2 beta homolog"
"23189","8092578","2119","ETV5","ETS variant 5"
"23190","8092594","NA","NA","NA"
"23191","8092596","1608","DGKG","diacylglycerol kinase gamma"
"23192","8092621","NA","NA","NA"
"23193","8092627","NA","NA","NA"
"23194","8092638","NA","NA","NA"
"23195","8092640","5984","RFC4","replication factor C subunit 4"
"23196","8092654","116832","RPL39L","ribosomal protein L39 like"
"23197","8092661","5648","MASP1","mannan binding lectin serine peptidase 1"
"23198","8092682","6750","SST","somatostatin"
"23199","8092686","344892","RTP2","receptor transporter protein 2"
"23200","8092691","604","BCL6","BCL6 transcription repressor"
"23201","8092702","NA","NA","NA"
"23202","8092705","NA","NA","NA"
"23203","8092707","55214","P3H2","prolyl 3-hydroxylase 2"
"23204","8092724","NA","NA","NA"
"23205","8092726","9076","CLDN1","claudin 1"
"23206","8092735","131920","TMEM207","transmembrane protein 207"
"23207","8092741","257313","UTS2B","urotensin 2B"
"23208","8092748","NA","NA","NA"
"23209","8092750","2257","FGF12","fibroblast growth factor 12"
"23210","8092763","NA","NA","NA"
"23211","8092765","151963","MB21D2","Mab-21 domain containing 2"
"23212","8092769","344905","ATP13A5","ATPase 13A5"
"23213","8092800","84239","ATP13A4","ATPase 13A4"
"23214","8092834","NA","NA","NA"
"23215","8092836","1370","CPN2","carboxypeptidase N subunit 2"
"23216","8092839","131578","LRRC15","leucine rich repeat containing 15"
"23217","8092845","2814","GP5","glycoprotein V platelet"
"23218","8092849","79572","ATP13A3","ATPase 13A3"
"23219","8092883","NA","NA","NA"
"23220","8092886","NA","NA","NA"
"23221","8092888","93109","TMEM44","transmembrane protein 44"
"23222","8092905","55341","LSG1","large 60S subunit nuclear export GTPase 1"
"23223","8092922","152002","XXYLT1","xyloside xylosyltransferase 1"
"23224","8092931","NA","NA","NA"
"23225","8092933","23527","ACAP2","ArfGAP with coiled-coil, ankyrin repeat and PH domains 2"
"23226","8092957","NA","NA","NA"
"23227","8092959","5504","PPP1R2","protein phosphatase 1 regulatory inhibitor subunit 2"
"23228","8092968","5504","PPP1R2","protein phosphatase 1 regulatory inhibitor subunit 2"
"23229","8092970","347","APOD","apolipoprotein D"
"23230","8092978","4585","MUC4","mucin 4, cell surface associated"
"23231","8093013","10188","TNK2","tyrosine kinase non receptor 2"
"23232","8093035","NA","NA","NA"
"23233","8093037","NA","NA","NA"
"23234","8093039","NA","NA","NA"
"23235","8093053","7037","TFRC","transferrin receptor"
"23236","8093074","131540","ZDHHC19","zinc finger DHHC-type containing 19"
"23237","8093086","5130","PCYT1A","phosphate cytidylyltransferase 1, choline, alpha"
"23238","8093096","NA","NA","NA"
"23239","8093104","NA","NA","NA"
"23240","8093110","NA","NA","NA"
"23241","8093112","26043","UBXN7","UBX domain protein 7"
"23242","8093126","NA","NA","NA"
"23243","8093128","NA","NA","NA"
"23244","8093130","165918","RNF168","ring finger protein 168"
"23245","8093137","255798","SMCO1","single-pass membrane protein with coiled-coil domains 1"
"23246","8093141","348793","WDR53","WD repeat domain 53"
"23247","8093145","84984","CEP19","centrosomal protein 19"
"23248","8093150","NA","NA","NA"
"23249","8093152","NA","NA","NA"
"23250","8093156","22916","NCBP2","nuclear cap binding protein subunit 2"
"23251","8093166","80235","PIGZ","phosphatidylinositol glycan anchor biosynthesis class Z"
"23252","8093171","4241","MELTF","melanotransferrin"
"23253","8093191","1739","DLG1","discs large MAGUK scaffold protein 1"
"23254","8093219","622","BDH1","3-hydroxybutyrate dehydrogenase 1"
"23255","8093230","9711","RUBCN","rubicon autophagy regulator"
"23256","8093256","NA","NA","NA"
"23257","8093258","84223","IQCG","IQ motif containing G"
"23258","8093272","348840","ANKRD18DP","ankyrin repeat domain 18D, pseudogene"
"23259","8093278","3081","HGD","homogentisate 1,2-dioxygenase"
"23260","8093294","729230","CCR2","C-C motif chemokine receptor 2"
"23261","8093298","1234","CCR5","C-C motif chemokine receptor 5 (gene/pseudogene)"
"23262","8093304","9034","CCRL2","C-C motif chemokine receptor like 2"
"23263","8093314","4710","NDUFB4","NADH:ubiquinone oxidoreductase subunit B4"
"23264","8093320","NA","NA","NA"
"23265","8093330","NA","NA","NA"
"23266","8093332","642280","ZNF876P","zinc finger protein 876, pseudogene"
"23267","8093336","7700","ZNF141","zinc finger protein 141"
"23268","8093343","54872","PIGG","phosphatidylinositol glycan anchor biosynthesis class G"
"23269","8093360","5158","PDE6B","phosphodiesterase 6B"
"23270","8093386","4636","MYL5","myosin light chain 5"
"23271","8093398","10336","PCGF3","polycomb group ring finger 3"
"23272","8093413","84286","TMEM175","transmembrane protein 175"
"23273","8093425","3425","IDUA","iduronidase alpha-L-"
"23274","8093440","53834","FGFRL1","fibroblast growth factor receptor like 1"
"23275","8093451","NA","NA","NA"
"23276","8093453","NA","NA","NA"
"23277","8093456","92070","CTBP1-DT","CTBP1 divergent transcript"
"23278","8093462","10296","MAEA","macrophage erythroblast attacher"
"23279","8093476","57654","UVSSA","UV stimulated scaffold protein A"
"23280","8093494","285464","CRIPAK","cysteine rich PAK1 inhibitor"
"23281","8093500","10460","TACC3","transforming acidic coiled-coil containing protein 3"
"23282","8093518","2261","FGFR3","fibroblast growth factor receptor 3"
"23283","8093539","7468","NSD2","nuclear receptor binding SET domain protein 2"
"23284","8093576","677770","SCARNA22","small Cajal body-specific RNA 22"
"23285","8093578","339983","NAT8L","N-acetyltransferase 8 like"
"23286","8093590","6047","RNF4","ring finger protein 4"
"23287","8093601","8603","FAM193A","family with sequence similarity 193 member A"
"23288","8093624","6452","SH3BP2","SH3 domain binding protein 2"
"23289","8093643","118","ADD1","adducin 1"
"23290","8093665","2868","GRK4","G protein-coupled receptor kinase 4"
"23291","8093683","NA","NA","NA"
"23292","8093685","NA","NA","NA"
"23293","8093756","345222","MSANTD1","Myb/SANT DNA binding domain containing 1"
"23294","8093764","6002","RGS12","regulator of G protein signaling 12"
"23295","8093792","3083","HGFAC","HGF activator"
"23296","8093807","285489","DOK7","docking protein 7"
"23297","8093821","NA","NA","NA"
"23298","8093826","152","ADRA2C","adrenoceptor alpha 2C"
"23299","8093829","166793","ZBTB49","zinc finger and BTB domain containing 49"
"23300","8093839","27065","NSG1","neuronal vesicle trafficking associated 1"
"23301","8093852","4487","MSX1","msh homeobox 1"
"23302","8093858","55351","STK32B","serine/threonine kinase 32B"
"23303","8093872","10141","LINC01587","long intergenic non-protein coding RNA 1587"
"23304","8093878","2121","EVC","EvC ciliary complex subunit 1"
"23305","8093906","7466","WFS1","wolframin ER transmembrane glycoprotein"
"23306","8093916","23324","MAN2B2","mannosidase alpha class 2B member 2"
"23307","8093936","93621","MRFAP1","Morf4 family associated protein 1"
"23308","8093943","93622","LOC93622","Morf4 family associated protein 1 like 1 pseudogene"
"23309","8093950","6286","S100P","S100 calcium binding protein P"
"23310","8093957","55330","BLOC1S4","biogenesis of lysosomal organelles complex 1 subunit 4"
"23311","8093961","9778","KIAA0232","KIAA0232"
"23312","8093974","NA","NA","NA"
"23313","8093976","57533","TBC1D14","TBC1 domain family member 14"
"23314","8093991","NA","NA","NA"
"23315","8093993","93624","TADA2B","transcriptional adaptor 2B"
"23316","8093997","57537","SORCS2","sortilin related VPS10 domain containing receptor 2"
"23317","8094026","NA","NA","NA"
"23318","8094028","84740","AFAP1-AS1","AFAP1 antisense RNA 1"
"23319","8094030","389199","LOC389199","uncharacterized LOC389199"
"23320","8094032","54436","SH3TC1","SH3 domain and tetratricopeptide repeats 1"
"23321","8094056","94031","HTRA3","HtrA serine peptidase 3"
"23322","8094068","NA","NA","NA"
"23323","8094070","NA","NA","NA"
"23324","8094086","152992","TRMT44","tRNA methyltransferase 44 homolog"
"23325","8094093","27201","GPR78","G protein-coupled receptor 78"
"23326","8094101","8532","CPZ","carboxypeptidase Z"
"23327","8094132","NA","NA","NA"
"23328","8094134","NA","NA","NA"
"23329","8094136","245911","DEFB108B","defensin beta 108B"
"23330","8094139","NA","NA","NA"
"23331","8094142","NA","NA","NA"
"23332","8094144","81622","UNC93B1","unc-93 homolog B1, TLR signaling regulator"
"23333","8094148","NA","NA","NA"
"23334","8094154","391632","OR7E35P","olfactory receptor family 7 subfamily E member 35 pseudogene"
"23335","8094156","1816","DRD5","dopamine receptor D5"
"23336","8094163","NA","NA","NA"
"23337","8094165","391634","HSP90AB2P","heat shock protein 90 alpha family class B member 2, pseudogene"
"23338","8094169","132864","CPEB2","cytoplasmic polyadenylation element binding protein 2"
"23339","8094184","114905","C1QTNF7","C1q and TNF related 7"
"23340","8094190","57545","CC2D2A","coiled-coil and C2 domain containing 2A"
"23341","8094226","285550","FAM200B","family with sequence similarity 200 member B"
"23342","8094228","683","BST1","bone marrow stromal cell antigen 1"
"23343","8094240","952","CD38","CD38 molecule"
"23344","8094251","202020","TAPT1-AS1","TAPT1 antisense RNA 1 (head to head)"
"23345","8094253","645104","CLRN2","clarin 2"
"23346","8094257","NA","NA","NA"
"23347","8094259","51056","LAP3","leucine aminopeptidase 3"
"23348","8094271","80306","MED28","mediator complex subunit 28"
"23349","8094278","64151","NCAPG","non-SMC condensin I complex subunit G"
"23350","8094301","9353","SLIT2","slit guidance ligand 2"
"23351","8094340","407000","MIR218-1","microRNA 218-1"
"23352","8094342","133015","PACRGL","parkin coregulated like"
"23353","8094355","NA","NA","NA"
"23354","8094357","NA","NA","NA"
"23355","8094359","NA","NA","NA"
"23356","8094361","57733","GBA3","glucosylceramidase beta 3 (gene/pseudogene)"
"23357","8094372","6649","SOD3","superoxide dismutase 3"
"23358","8094378","55300","PI4K2B","phosphatidylinositol 4-kinase type 2 beta"
"23359","8094391","NA","NA","NA"
"23360","8094393","29063","ZCCHC4","zinc finger CCHC-type containing 4"
"23361","8094408","29945","ANAPC4","anaphase promoting complex subunit 4"
"23362","8094439","NA","NA","NA"
"23363","8094441","10568","SLC34A2","solute carrier family 34 member 2"
"23364","8094456","389203","SMIM20","small integral membrane protein 20"
"23365","8094460","3516","RBPJ","recombination signal binding protein for immunoglobulin kappa J region"
"23366","8094476","55296","TBC1D19","TBC1 domain family member 19"
"23367","8094499","NA","NA","NA"
"23368","8094501","57620","STIM2","stromal interaction molecule 2"
"23369","8094516","NA","NA","NA"
"23370","8094518","NA","NA","NA"
"23371","8094520","5099","PCDH7","protocadherin 7"
"23372","8094531","NA","NA","NA"
"23373","8094533","401124","DTHD1","death domain containing 1"
"23374","8094542","57495","NWD2","NACHT and WD repeat domain containing 2"
"23375","8094550","55286","C4orf19","chromosome 4 open reading frame 19"
"23376","8094556","55276","PGM2","phosphoglucomutase 2"
"23377","8094574","23216","TBC1D1","TBC1 domain family member 1"
"23378","8094596","10744","PTTG2","pituitary tumor-transforming 2"
"23379","8094599","51274","KLF3","Kruppel like factor 3"
"23380","8094609","92689","FAM114A1","family with sequence similarity 114 member A1"
"23381","8094625","51088","KLHL5","kelch like family member 5"
"23382","8094638","57728","WDR19","WD repeat domain 19"
"23383","8094677","NA","NA","NA"
"23384","8094679","152831","KLB","klotho beta"
"23385","8094686","NA","NA","NA"
"23386","8094688","11019","LIAS","lipoic acid synthetase"
"23387","8094701","401127","LOC401127","WD repeat domain 5 pseudogene"
"23388","8094704","3093","UBE2K","ubiquitin conjugating enzyme E2 K"
"23389","8094717","NA","NA","NA"
"23390","8094719","55728","N4BP2","NEDD4 binding protein 2"
"23391","8094739","NA","NA","NA"
"23392","8094741","NA","NA","NA"
"23393","8094743","399","RHOH","ras homolog family member H"
"23394","8094751","55584","CHRNA9","cholinergic receptor nicotinic alpha 9 subunit"
"23395","8094759","79730","NSUN7","NOP2/Sun RNA methyltransferase family member 7"
"23396","8094772","NA","NA","NA"
"23397","8094774","NA","NA","NA"
"23398","8094776","NA","NA","NA"
"23399","8094778","7345","UCHL1","ubiquitin C-terminal hydrolase L1"
"23400","8094789","22998","LIMCH1","LIM and calponin homology domains 1"
"23401","8094830","55161","TMEM33","transmembrane protein 33"
"23402","8094843","285429","DCAF4L1","DDB1 and CUL4 associated factor 4 like 1"
"23403","8094848","10463","SLC30A9","solute carrier family 30 member 9"
"23404","8094870","152573","SHISA3","shisa family member 3"
"23405","8094872","NA","NA","NA"
"23406","8094874","NA","NA","NA"
"23407","8094876","60558","GUF1","GUF1 homolog, GTPase"
"23408","8094897","NA","NA","NA"
"23409","8094899","NA","NA","NA"
"23410","8094901","2560","GABRB1","gamma-aminobutyric acid type A receptor beta1 subunit"
"23411","8094911","57205","ATP10D","ATPase phospholipid transporting 10D (putative)"
"23412","8094936","NA","NA","NA"
"23413","8094938","152519","NIPAL1","NIPA like domain containing 1"
"23414","8094946","NA","NA","NA"
"23415","8094948","57606","SLAIN2","SLAIN motif family member 2"
"23416","8094960","201780","SLC10A4","solute carrier family 10 member 4"
"23417","8094968","326340","ZAR1","zygote arrest 1"
"23418","8094974","54940","OCIAD1","OCIA domain containing 1"
"23419","8094986","NA","NA","NA"
"23420","8094988","80157","CWH43","cell wall biogenesis 43 C-terminal homolog"
"23421","8095005","NA","NA","NA"
"23422","8095009","23142","DCUN1D4","defective in cullin neddylation 1 domain containing 4"
"23423","8095021","132671","SPATA18","spermatogenesis associated 18"
"23424","8095035","NA","NA","NA"
"23425","8095037","NA","NA","NA"
"23426","8095043","65997","RASL11B","RAS like family 11 member B"
"23427","8095048","81608","FIP1L1","factor interacting with PAPOLA and CPSF1"
"23428","8095072","NA","NA","NA"
"23429","8095074","170825","GSX2","GS homeobox 2"
"23430","8095078","NA","NA","NA"
"23431","8095080","5156","PDGFRA","platelet derived growth factor receptor alpha"
"23432","8095110","3815","KIT","KIT proto-oncogene, receptor tyrosine kinase"
"23433","8095135","NA","NA","NA"
"23434","8095137","NA","NA","NA"
"23435","8095139","79644","SRD5A3","steroid 5 alpha-reductase 3"
"23436","8095148","55858","TMEM165","transmembrane protein 165"
"23437","8095159","NA","NA","NA"
"23438","8095161","NA","NA","NA"
"23439","8095163","55763","EXOC1","exocyst complex component 1"
"23440","8095185","NA","NA","NA"
"23441","8095187","9662","CEP135","centrosomal protein 135"
"23442","8095214","NA","NA","NA"
"23443","8095216","57482","KIAA1211","KIAA1211"
"23444","8095221","10606","PAICS","phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase"
"23445","8095230","6731","SRP72","signal recognition particle 72"
"23446","8095246","132946","ARL9","ADP ribosylation factor like GTPase 9"
"23447","8095251","100506564","THEGL","theg spermatid protein like"
"23448","8095260","NA","NA","NA"
"23449","8095262","5978","REST","RE1 silencing transcription factor"
"23450","8095269","5431","POLR2B","RNA polymerase II subunit B"
"23451","8095295","NA","NA","NA"
"23452","8095297","NA","NA","NA"
"23453","8095299","NA","NA","NA"
"23454","8095301","NA","NA","NA"
"23455","8095303","23284","ADGRL3","adhesion G protein-coupled receptor L3"
"23456","8095331","NA","NA","NA"
"23457","8095333","NA","NA","NA"
"23458","8095335","NA","NA","NA"
"23459","8095337","NA","NA","NA"
"23460","8095339","NA","NA","NA"
"23461","8095341","NA","NA","NA"
"23462","8095343","26228","STAP1","signal transducing adaptor family member 1"
"23463","8095356","NA","NA","NA"
"23464","8095358","NA","NA","NA"
"23465","8095360","NA","NA","NA"
"23466","8095364","28983","TMPRSS11E","transmembrane serine protease 11E"
"23467","8095376","4502","MT2A","metallothionein 2A"
"23468","8095380","28983","TMPRSS11E","transmembrane serine protease 11E"
"23469","8095390","7365","UGT2B10","UDP glucuronosyltransferase family 2 member B10"
"23470","8095395","7364","UGT2B7","UDP glucuronosyltransferase family 2 member B7"
"23471","8095402","79799","UGT2A3","UDP glucuronosyltransferase family 2 member A3"
"23472","8095404","54490","UGT2B28","UDP glucuronosyltransferase family 2 member B28"
"23473","8095412","1446","CSN1S1","casein alpha s1"
"23474","8095422","6779","STATH","statherin"
"23475","8095430","3347","HTN3","histatin 3"
"23476","8095435","3346","HTN1","histatin 1"
"23477","8095441","286828","CSN1S2AP","casein alpha s2 like A, pseudogene"
"23478","8095451","401137","PRR27","proline rich 27"
"23479","8095456","54959","ODAM","odontogenic, ameloblast associated"
"23480","8095467","260436","FDCSP","follicular dendritic cell secreted protein"
"23481","8095477","1448","CSN3","casein kappa"
"23482","8095484","85438","CABS1","calcium binding protein, spermatid associated 1"
"23483","8095488","26952","SMR3A","submaxillary gland androgen regulated protein 3A"
"23484","8095491","10879","SMR3B","submaxillary gland androgen regulated protein 3B"
"23485","8095500","58503","OPRPN","opiorphin prepropeptide"
"23486","8095504","4589","MUC7","mucin 7, secreted"
"23487","8095508","401138","AMTN","amelotin"
"23488","8095519","258","AMBN","ameloblastin"
"23489","8095535","10117","ENAM","enamelin"
"23490","8095539","57050","UTP3","UTP3 small subunit processome component"
"23491","8095543","NA","NA","NA"
"23492","8095545","22902","RUFY3","RUN and FYVE domain containing 3"
"23493","8095562","NA","NA","NA"
"23494","8095564","NA","NA","NA"
"23495","8095566","92597","MOB1B","MOB kinase activator 1B"
"23496","8095574","1633","DCK","deoxycytidine kinase"
"23497","8095585","8671","SLC4A4","solute carrier family 4 member 4"
"23498","8095616","10886","NPFFR2","neuropeptide FF receptor 2"
"23499","8095624","NA","NA","NA"
"23500","8095626","NA","NA","NA"
"23501","8095628","213","ALB","albumin"
"23502","8095646","174","AFP","alpha fetoprotein"
"23503","8095663","173","AFM","afamin"
"23504","8095680","3576","CXCL8","C-X-C motif chemokine ligand 8"
"23505","8095688","6372","CXCL6","C-X-C motif chemokine ligand 6"
"23506","8095694","5197","PF4V1","platelet factor 4 variant 1"
"23507","8095697","2919","CXCL1","C-X-C motif chemokine ligand 1"
"23508","8095703","NA","NA","NA"
"23509","8095705","441024","MTHFD2L","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like"
"23510","8095723","255324","EPGN","epithelial mitogen"
"23511","8095728","2069","EREG","epiregulin"
"23512","8095736","374","AREG","amphiregulin"
"23513","8095744","374","AREG","amphiregulin"
"23514","8095751","25849","PARM1","prostate androgen-regulated mucin-like protein 1"
"23515","8095758","NA","NA","NA"
"23516","8095760","152815","THAP6","THAP domain containing 6"
"23517","8095767","152816","ODAPH","odontogenesis associated phosphoprotein"
"23518","8095773","8615","USO1","USO1 vesicle transport factor"
"23519","8095800","NA","NA","NA"
"23520","8095802","NA","NA","NA"
"23521","8095806","419","ART3","ADP-ribosyltransferase 3"
"23522","8095819","NA","NA","NA"
"23523","8095826","NA","NA","NA"
"23524","8095832","NA","NA","NA"
"23525","8095834","57619","SHROOM3","shroom family member 3"
"23526","8095854","55752","SEPTIN11","septin 11"
"23527","8095868","NA","NA","NA"
"23528","8095870","901","CCNG2","cyclin G2"
"23529","8095886","10563","CXCL13","C-X-C motif chemokine ligand 13"
"23530","8095894","65008","MRPL1","mitochondrial ribosomal protein L1"
"23531","8095907","80144","FRAS1","Fraser extracellular matrix complex subunit 1"
"23532","8095986","306","ANXA3","annexin A3"
